"Sample_ID","Taxonomy","Frequency","Lysis","Treatment"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.s__Chryseobacterium_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Empedobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Imtechella.s__Imtechella_halotolerans",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_phocarum",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__Flavobacterium_tegetincola",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Myroides.s__bacterium_28W232",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Myroides.s__Myroides_odoratimimus",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadales.g__Saccharimonadales.s__uncultured_Candidatus",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Chloroplast.f__Chloroplast.g__Chloroplast.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia.Obesumbacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Turicella.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.__.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Arcobacteraceae.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Ezakiella.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Rhodoluna.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.__.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_5.s__Clostridium_putrefaciens",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Tetrasphaera.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Aquipuribacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter.s__Arthrobacter_sp.",8,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Streptomycetales.f__Streptomycetaceae.g__E1B.B3.114.s__Rhacophorus_dennysi",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Paeniglutamicibacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.__.__",10,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leucobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Microbacterium.s__Microbacterium_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agromyces.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Moellerella.s__Providencia_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Moellerella.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.s__Providencia_alcalifaciens",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__.__",68,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella.s__Salmonella_enterica",121,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.s__Escherichia_coli",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.__.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Serratia.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Yersinia.s__Yersinia_ruckeri",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__Pseudoalteromonas_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Psychromonadaceae.g__Psychromonas.s__Psychromonas_arctica",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_falsenii",3,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Lawsonella.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae.g__Brevibacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium._hallii_group.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Photobacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__uncultured_bacterium",7,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Shewanellaceae.g__Shewanella.s__Shewanella_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Aeromonadaceae.g__Oceanisphaera.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Family_XI.g__Finegoldia.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.s__Salinivibrio_proteolyticus",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Salinivibrio.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus.s__uncultured_organism",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Aggregatibacter.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Avibacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacteriaceae_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__Nocardioides_gilvus",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Aeromicrobium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingopyxis.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__Psychrobacter_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.__",72,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__uncultured_Acinetobacter",6,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas.s__Pseudomonas_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Azospirillales.f__uncultured.g__uncultured.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Acidiphilium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Rubritepida.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__Stenotrophomonas_sp.",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pedomicrobium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Pseudochrobactrum.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylobacterium.Methylorubrum.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylobacterium.Methylorubrum.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Vulcaniibacterium.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Rheinheimera.s__uncultured_Rheinheimera",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Rheinheimera.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Idiomarinaceae.g__Aliidiomarina.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__uncultured_bacterium",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__Nocardioides_aquaticus",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.__",0,"Gram-positive Lysis","Campylobacter Presence"
"Z8","d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__uncultured_bacterium",25,"Gram-positive Lysis","Campylobacter Presence"
